filename,width,height,ROV,Duto,Cruzamento,Sucata_bb,Flange,Flutuador,Equipamento
eqk6h0iaov.png,640,480,0,1,0,0,1,0,1
eqkyGrsDeu.png,1920,1080,0,1,0,0,0,0,0
EQLCZmhnCp.png,1920,1080,1,1,0,0,1,0,0
EqLwpm1pYW.png,640,480,0,1,0,1,0,0,0
EqMIhlSrIW.png,1280,720,0,1,0,0,1,0,0
eqPek5xW32.png,1920,1080,0,1,0,0,1,0,1
eQqRogGASm.png,1920,1080,0,1,0,0,0,0,0
EQu5yHPWMp.png,1920,1080,1,1,0,0,0,0,1
equCMQTCIJ.png,1920,1080,0,1,0,0,1,0,0
EqukiP9PWG.png,1920,1080,0,1,0,0,0,0,0
eqv7y2YYI2.png,720,480,0,1,0,0,0,0,0
EQvG8b6GEx.png,640,480,0,1,0,0,0,0,1
EQvmylkchB.png,1920,1080,0,1,0,0,1,0,1
eQXJQjZmkl.png,1280,720,1,0,0,0,0,0,1
EQxtFwAw4N.png,1920,1080,0,0,0,0,0,0,0
EqxtUIDR4U.png,1920,1080,0,1,0,0,0,0,0
EqyAKsw0QP.png,856,480,0,1,1,0,0,0,0
EqZvtZH8eo.png,704,480,1,1,0,0,0,0,0
eR1ZQy54yc.png,1920,1080,0,1,0,1,0,0,0
eR4A8Vo3R7.png,720,480,0,0,0,1,0,0,0
er59ggjmaU.png,1920,1080,0,0,0,0,1,0,0
er68acyLH7.png,1920,1080,1,1,0,0,0,0,0
er82Wh6FBZ.png,704,480,0,1,0,0,0,0,0
eR9RrdADKt.png,1920,1080,0,0,0,0,1,0,0
erag75Zn8C.png,1920,1080,1,0,0,0,1,0,0
ERC9OmOWv3.png,1920,1080,1,0,0,0,0,0,0
erdBJgbOko.png,720,576,0,1,0,0,0,0,0
erdVi9MR54.png,720,576,1,0,0,0,0,0,0
ereEnOxttm.jpg,1920,1080,1,0,0,0,0,0,1
ereNVm3l2Z.png,1920,1080,1,1,0,0,1,0,0
ereXW3LLEg.png,1920,1080,0,1,0,1,0,0,0
erfp9c6ArA.png,1920,1080,0,1,0,0,0,1,0
eRgeoIfax0.png,1920,1080,0,0,0,0,1,0,0
ERHdsg9e0u.png,704,480,1,1,0,0,0,0,0
eRjKvC8Rv4.png,720,480,1,1,0,0,1,0,0
eRK8QlVm6p.png,640,480,0,1,0,0,1,0,1
ERKPJwIUNC.png,1920,1080,0,0,0,0,1,0,0
ErmHncQQuF.png,1920,1080,1,1,0,0,0,0,0
ErMZl4Mbxp.png,1920,1080,0,0,0,0,0,0,0
Ernh6ZTYVl.png,720,480,1,1,0,0,0,0,0
eRNtWkoXaZ.png,1920,1080,1,0,0,0,1,0,0
ErNwIljQ3L.png,1920,1080,1,1,0,0,0,0,0
ErPP2CGZL9.png,1920,1080,0,0,0,0,0,0,0
ErQIZ2OUlu.png,720,480,0,0,0,0,0,0,0
ErqR0U9Kbr.png,1920,1080,0,1,0,0,0,0,0
ERr0XT137y.png,1920,1080,1,0,0,0,0,0,0
ErsmBQ4DXF.png,1920,1080,1,1,0,0,1,0,0
Eruxt0bLUT.png,1920,1080,1,1,0,0,1,0,1
eRwe6Jmc3Z.png,1920,1080,0,1,0,0,1,0,1
erXhdfX5qt.png,1280,720,1,0,0,0,1,0,0
eRYrvqHSuf.png,1920,1080,0,1,0,0,1,0,0
erZWSfjDg6.png,1920,1080,0,1,0,0,0,0,0
ES2dGVXscB.png,640,480,0,1,0,0,0,0,0
eS4ES5T6jz.png,1920,1080,0,1,0,0,0,0,0
eS4TG7pqHJ.png,1920,1080,1,0,0,0,1,0,0
ES7KyVja5M.png,1920,1080,1,0,0,0,0,0,0
eSAJ47hxXo.png,1920,1080,0,0,0,0,1,0,0
EsbMTtEhqf.png,720,576,1,0,0,0,0,0,0
eSBUA5dO9U.png,1920,1080,0,0,0,0,0,0,0
eSeNuaeBnI.png,1920,1080,1,1,0,1,0,0,0
EsEQa4q288.png,720,480,1,1,0,0,0,0,0
ESetkJJcjp.png,1920,1080,0,1,0,0,0,0,0
ESGFdpssOu.png,1920,1080,1,1,0,0,1,0,0
EsHYg4mIlN.png,1920,1080,1,0,0,0,1,0,0
EsLh1VsEyf.png,1920,1080,0,1,0,0,0,0,0
EsmXzU7fFN.png,1920,1080,1,1,0,0,1,0,0
ESnHJbrg1w.png,1920,1080,0,1,0,0,0,0,0
esNqHt68a1.png,1920,1080,1,0,0,0,1,0,0
eSNwSXkxfJ.png,640,480,0,1,0,0,0,0,0
EsNzk6xErS.png,1920,1080,0,1,0,0,1,0,1
esOg1Pvao8.png,720,480,0,1,0,0,0,0,0
eSqdPaQcHU.png,856,480,1,0,0,0,0,0,0
eSrYeOURyQ.png,1920,1080,1,1,0,0,1,0,0
eSSIuOJm7k.png,704,480,1,1,1,0,0,0,0
ESwLIErStZ.png,352,240,0,0,0,0,0,0,0
eswzsl8Cbr.png,640,480,0,1,0,0,0,0,0
eSxxibXCNd.png,640,480,0,1,0,0,0,0,0
ESzVyTGMup.png,1920,1080,1,0,0,0,0,0,0
eT11j8wVj7.png,1920,1080,0,1,0,0,0,0,0
eT2E91o9sR.png,1920,1080,0,0,0,0,1,0,0
Et705BGbyL.png,1920,1080,0,1,0,1,0,0,0
ET72z80KMb.png,1920,1080,0,1,0,0,0,0,0
et77m90xAV.png,1920,1080,1,1,0,0,1,0,0
et7WCFitLX.png,1920,1080,1,0,0,0,0,0,0
eT9QQGANP5.png,1920,1080,0,0,0,0,0,0,1
eTAf286psp.png,352,240,0,0,0,0,1,0,0
EtcmS6lGpi.png,640,480,1,0,0,0,0,0,0
etcsEY65mP.png,720,480,0,0,0,0,0,0,0
ETdyrZNilD.png,1920,1080,1,0,0,0,0,0,0
eTgcSfG6WH.png,352,240,0,0,0,0,0,1,0
ETHqszampT.png,1920,1080,0,0,0,0,0,0,1
EtLNFlzMh7.png,1920,1080,0,1,0,0,1,0,0
eTNfdP5gcg.png,1920,1080,1,1,0,0,1,0,0
EtOyjWTKlc.png,1920,1080,1,0,0,0,1,0,0
EtPzTwEctt.png,640,480,0,1,0,0,0,0,0
EtqK6Zty4K.png,1920,1080,1,1,0,0,0,0,0
etUVn4LuWj.png,1280,720,0,0,0,0,0,0,0
ETuyK3nOk4.png,704,480,1,1,0,0,0,0,0
EtVACZn6xx.png,1920,1080,1,1,0,0,0,0,0
eu4Cvrc7KR.png,1920,1080,1,0,0,0,1,0,1
eu9uAqrD2a.png,856,480,1,1,0,0,0,0,0
EUa9abztyI.png,352,240,0,1,1,0,0,0,0
euEHHlStvL.png,1920,1080,0,1,0,0,0,0,0
EUep3vU7fM.png,640,480,0,0,0,0,0,0,0
EufNyncprB.png,720,480,0,0,0,0,1,0,0
EufslUE6Pb.png,1920,1080,1,1,0,0,0,0,0
eug39ZpUET.png,640,480,1,1,0,1,0,0,0
Euh2ZY8RfE.png,720,480,0,0,0,0,1,0,0
EUIHmsTjA1.png,1920,1080,0,0,0,0,0,0,0
eUIqM2xPUl.png,1920,1080,0,1,1,0,0,0,0
eul3CzSJFP.png,720,480,1,1,0,0,0,0,0
EulNDY5aXG.png,640,480,0,0,0,0,0,0,1
EuMQwPiPwI.png,720,480,0,1,0,0,1,0,1
EuQPtaznEu.png,1920,1080,1,1,0,0,1,0,0
EUqwliAgmU.png,1920,1080,1,0,0,0,1,0,0
euQy2hJbol.png,1920,1080,0,0,0,1,1,0,0
eurN6UQuMS.png,720,480,1,0,0,0,0,0,0
eUtbOsGhEq.png,720,480,0,1,0,0,1,0,0
euuL2ag1LF.png,704,480,1,1,0,0,0,0,0
eUwb1jQ3F5.png,720,480,0,1,0,0,0,0,0
Euwq6C29kj.png,1920,1080,0,1,0,0,0,0,0
euwZ4ID79i.png,1920,1080,0,0,0,0,0,0,0
EV0GH2sEWd.png,1920,1080,1,0,0,0,1,0,0
Ev2mOv0jkE.png,1920,1080,1,0,0,0,0,0,0
Ev3tTFKaYe.png,1920,1080,1,0,0,0,0,0,0
EV43DBy9FB.png,1920,1080,0,1,0,0,0,0,0
EV4lXxrgeC.png,1280,720,1,0,0,0,1,0,0
Ev68wB2Qaz.png,1920,1080,0,1,0,0,0,0,0
Ev6HAZja3N.png,1920,1080,0,1,0,0,0,0,0
ev6SIQ9Wp0.png,1920,1080,0,1,0,0,0,0,0
eV6Z90VZUp.png,640,480,0,0,0,0,1,0,0
ev9esHAP6C.png,1920,1080,1,0,0,0,0,0,0
EvaGpr0H32.png,1920,1080,0,0,0,0,0,0,0
EVARapdgtC.png,1280,720,0,1,0,0,0,0,0
evB6o8Dtei.png,1920,1080,1,1,0,0,0,0,0
eVbk4xviFt.png,640,480,0,1,0,0,1,0,1
evBskR9ALr.png,1920,1080,1,1,0,0,1,0,0
evDjUR4nxx.png,1920,1080,0,1,0,1,0,0,0
EVFOogd2d1.png,1920,1080,0,0,0,0,0,0,1
EVGghuYIMf.png,1920,1080,1,0,0,0,0,0,0
EvhsBnQrHL.png,720,480,0,1,0,0,0,0,0
evI3Svhu08.png,1280,720,1,1,0,0,1,0,1
EVLWZ2scS0.png,704,480,0,1,0,0,0,0,0
EvMLR46HaB.png,1920,1080,0,1,0,0,0,0,0
eVmOFyoURT.png,1920,1080,1,1,0,0,0,0,0
EvORIfX0J4.png,640,480,0,0,0,0,0,0,1
EVrvSVV12H.png,1920,1080,0,1,0,0,0,0,0
EVspYsdSGY.png,1920,1080,0,1,0,0,0,0,0
EVSUDWMuyX.png,1920,1080,0,1,0,0,0,1,0
EvsXcKV43v.png,720,480,1,1,0,0,1,0,0
eW04jXJXqe.png,720,576,0,0,0,0,0,0,0
eW1MGe3Nji.png,720,480,0,0,0,0,1,0,0
eW22T75A3E.png,1920,1080,0,0,0,0,1,0,0
Ew399lOoPW.png,352,240,1,0,0,1,0,0,0
eW7nHmTbBX.png,720,480,1,0,0,0,0,0,0
EW9uZeyt0R.png,720,480,0,0,0,0,1,0,0
EwAkWT0BMz.png,720,576,0,0,0,0,0,0,1
ewaTRRrXm6.png,1920,1080,0,1,0,1,0,0,0
eWBpo6uecu.png,1920,1080,1,0,0,0,1,0,0
eWce4K5e5A.png,1920,1080,0,1,0,0,1,0,0
EwcuIAsjBN.png,1920,1080,0,1,0,0,0,0,0
eWdDfDO9Fm.png,1920,1080,1,0,0,0,1,0,1
eWdQ8mgNKA.png,1920,1080,1,1,0,0,1,0,0
EweqWCStQ5.png,1920,1080,0,0,0,0,0,0,1
EwEthgmE1P.png,720,576,0,0,0,0,0,0,0
EWF6iwuHx2.png,1920,1080,0,1,0,0,0,1,0
eWfFODXt75.png,720,576,0,1,0,0,1,0,1
EWFYLKkiKe.png,1920,1080,0,1,0,0,0,0,0
ewI7Zo2mlI.png,720,480,0,1,0,0,1,0,0
EwIAmUvZZO.png,1920,1080,1,0,0,0,1,0,0
eWIHMokUfN.png,640,480,1,1,0,1,0,0,0
EwJme5AONs.png,1920,1080,0,1,0,0,0,0,0
EWKHnZHIGE.png,1920,1080,1,0,0,0,1,0,0
EwLbcvMZbM.png,856,480,0,1,1,1,0,0,0
eWoMlwgMmp.png,1920,1080,0,0,0,0,0,0,0
eWpXv5lj2O.png,1920,1080,1,1,0,0,0,0,0
eWQGkAleZL.png,1920,1080,0,1,0,0,0,1,0
eWQj9CadoF.png,720,480,1,1,0,0,0,0,0
ewQYdaSPE3.png,640,480,0,1,0,0,0,0,0
eWrhMw1pPe.png,1920,1080,0,0,0,0,0,0,0
EwsLUs0i9p.png,1920,1080,0,1,0,0,0,1,0
eWt5vgKuMG.png,1920,1080,1,1,0,0,0,0,0
ewUyupP2oo.png,1920,1080,0,1,0,0,0,0,0
Ewv0aSyha1.png,1920,1080,0,1,0,0,0,0,0
EWv75ZNe6k.png,1280,720,0,1,0,0,1,0,0
EWY5vegcse.png,1920,1080,1,0,0,0,1,0,0
EWy6EG0iEN.png,1920,1080,1,1,0,0,0,0,0
ewyUqTVYrB.png,720,480,0,1,0,0,0,0,0
eWZm0kgkbf.png,640,480,0,0,0,0,0,0,1
eWzNEtqeCG.png,1920,1080,1,0,0,0,0,0,0
eX2lB95nCi.png,1920,1080,0,1,1,0,0,0,0
ex47qoVsve.png,720,480,1,1,0,0,1,0,0
Ex7e2lHRE7.png,1920,1080,0,1,0,1,0,0,0
Ex8ws4RBoN.png,640,480,0,1,0,0,0,0,0
eXa5ohlYsx.png,352,240,0,1,0,0,0,0,0
eXCczW3WyW.png,640,480,0,1,0,0,0,0,0
EXcJs4vZbj.png,1920,1080,0,1,0,0,0,0,0
eXf6UTrFeY.png,1920,1080,0,0,0,0,0,0,1
exF7yHKXrC.png,1920,1080,0,1,0,0,1,0,1
EXH5mIhd1o.png,704,480,1,1,0,0,0,0,0
ExjC3i7MgO.png,1920,1080,1,0,0,0,1,0,0
ExjglxHiXj.png,1920,1080,0,1,0,0,0,0,0
EXjuY1fY0x.png,1920,1080,0,1,0,0,1,0,1
exKlKOTIwX.png,1280,720,1,1,0,0,0,0,0
eXLgWcJDrd.png,720,576,0,0,0,0,0,0,0
ExM03X6acS.png,640,480,0,1,0,0,0,0,0
EXojYXRYzB.png,704,480,1,0,0,0,0,0,0
EXporJS2TX.png,1920,1080,1,1,0,0,0,0,0
exs45BCogc.png,1920,1080,0,1,0,0,0,0,0
EXUqm7Mjcz.png,720,480,0,1,0,0,0,0,0
exUUSoGb26.png,720,480,1,1,0,0,0,0,0
eXxSU2we1y.png,1920,1080,1,1,1,1,0,0,0
exY4xS2Krm.png,1920,1080,1,1,0,0,0,0,0
eXY6RPTOjk.png,1920,1080,0,0,0,0,0,0,0
ExYsjYdoKN.png,1920,1080,1,0,0,0,0,0,0
eY0uzFemP8.png,1920,1080,1,0,0,0,0,0,0
Ey1Dx0AxYE.png,720,576,1,0,0,0,0,0,0
EY5W3yO7BA.png,1920,1080,0,1,0,0,1,0,1
eyAgJSmSmp.png,1920,1080,1,0,0,0,1,0,0
eyALoYGFes.png,1920,1080,0,1,0,0,0,0,0
EYAnfrNwP6.png,1920,1080,0,0,0,0,0,0,0
EybicSkjEB.png,1920,1080,1,0,0,0,1,0,0
eYbWxsVgdc.png,704,480,1,1,0,0,0,0,0
EyCPgAnZyn.png,1920,1080,0,1,0,0,0,0,0
eyD6Iu2zk8.png,640,480,0,1,0,0,0,0,0
eyebFK7wdj.png,640,480,0,1,0,0,0,0,0
EYeFNFmqSu.png,1920,1080,0,1,0,0,0,0,0
EYg2N06Siy.png,1920,1080,1,1,0,0,1,0,0
EyGM2h9iqj.png,1920,1080,0,0,0,0,0,0,0
EyGvi2OyoB.png,1920,1080,0,1,0,0,0,0,0
EyhvNpDepd.png,1920,1080,0,1,0,0,0,0,0
Eyj47rzUtd.png,1280,720,1,0,0,0,1,0,0
EYJy9DKaaR.png,1920,1080,0,1,0,0,0,0,0
eynAJkR9KO.png,1920,1080,0,1,0,0,0,0,0
eYNUZIjw9N.png,1920,1080,1,1,0,0,0,0,0
eypPJMVHud.png,720,576,1,0,0,0,0,0,0
eYqNekhAyk.png,640,480,0,1,0,0,0,0,0
EYrKc1qwZo.png,640,480,0,0,0,0,0,0,1
Eys4LXjJ5G.png,704,480,1,1,0,0,0,0,0
Eys8RQVEYd.png,1920,1080,0,1,0,0,0,0,0
eySDDxFmoI.png,1920,1080,0,0,0,0,1,0,1
eyslC0q8IL.png,1920,1080,0,0,0,0,0,0,0
EYsXvHPMKp.png,1920,1080,1,0,0,1,0,0,0
eySySPiIqr.png,1920,1080,1,0,0,0,1,0,0
Eyt1yWTz5a.png,1920,1080,0,0,0,0,0,0,0
EyTbOqt8gG.png,720,576,1,0,0,0,1,0,0
eytfStWipq.png,720,576,1,0,0,0,0,0,0
eYuqrFL073.png,1920,1080,0,1,0,0,0,0,0
EYwuTM63Zw.png,720,576,0,1,0,0,0,1,0
EyxgleWKNh.png,1920,1080,1,0,0,0,0,0,0
Ez26GVOLrg.png,1920,1080,0,0,0,0,0,0,0
ez3L9JV8FD.png,704,480,1,1,0,0,0,0,0
ez3qMU5Grt.png,704,480,1,1,0,0,0,0,0
EZ4jMAFL8y.png,704,480,1,1,0,0,0,0,0
ez60rrQv54.png,640,480,0,1,0,0,1,0,1
eZ7DpMaRWJ.png,1920,1080,0,1,0,1,0,0,0
EZ8EwuNnLQ.png,640,480,0,0,0,0,0,0,1
eZ8z0UbBUY.png,1920,1080,0,1,0,0,0,0,0
ez9soO2vwU.jpg,720,576,0,1,0,0,0,0,0
EzAlt2LGjF.png,1920,1080,1,0,0,0,0,0,0
ezbPBXlxNb.png,1920,1080,0,1,0,0,0,0,0
EZd7cP3nir.png,1280,720,0,1,0,0,0,0,1
ezdAQpZG2c.png,1280,720,1,1,0,0,0,0,0
ezdUNnNfrq.png,1920,1080,0,1,0,0,0,0,0
EZEsMFlf2A.png,1920,1080,0,1,0,1,0,0,0
EzGxEL0apw.png,1920,1080,1,1,0,0,0,0,0
eZhEdd8rxJ.png,1920,1080,1,0,0,0,0,0,1
ezhq4cwpJt.png,720,576,0,1,0,0,0,1,0
EZHqkv40Ig.png,1920,1080,0,1,0,0,0,0,0
eZJd8nETge.png,1280,720,0,1,0,0,1,0,0
Ezmm4gCs2l.png,1920,1080,1,1,0,1,0,0,0
ezNV2rmEz3.png,720,480,0,1,0,0,0,0,0
Ezra8HNSBU.png,1920,1080,1,1,0,0,0,0,0
eZrewr8Vo4.png,1920,1080,0,1,0,0,0,0,0
EzSmKMJQ6J.png,1920,1080,1,0,0,0,0,0,0
EzswSKYJ60.png,1920,1080,1,1,0,0,0,0,0
EZTxrpYNtl.png,1280,720,1,0,0,0,0,0,0
ezu1NefYBe.png,1920,1080,0,0,0,0,1,0,0
eZUyvpYz2N.png,1920,1080,1,1,0,0,0,0,0
ezVaf3yZCt.png,768,576,0,1,0,0,0,0,0
EzvgP0hvLc.png,1920,1080,1,1,0,0,0,0,0
ezXyPXvQDL.png,1920,1080,0,1,0,1,0,0,0
eZYCTqRxQD.png,1920,1080,0,1,0,0,0,0,0
eZyFHD5UIy.png,1920,1080,0,0,0,0,1,0,0
ezzCbjzk2Z.png,1920,1080,0,1,0,0,0,0,0
ezZcl8wPFZ.png,1920,1080,0,0,0,0,1,0,0
eZZEtTYf3H.png,1920,1080,0,1,0,0,0,0,0
EZZKiFwWoo.png,1920,1080,0,1,0,0,0,0,0
F03egzZ02e.png,1920,1080,1,1,0,0,1,0,0
f05s8AOkUd.png,1920,1080,0,1,0,0,0,0,1
f061yqyOPk.png,1920,1080,1,0,0,0,0,0,0
F070IBz9KP.png,720,480,1,1,0,0,1,0,0
f08RZah3Va.png,1920,1080,0,1,0,0,0,0,0
f0ac78pqJ2.png,1920,1080,0,1,0,0,1,0,1
F0fWWucSEz.png,720,480,0,1,0,0,0,0,0
F0ldOzfmSb.png,1280,720,1,1,0,0,0,0,0
F0PHTdy5e2.png,720,576,0,1,0,0,1,0,0
f0Rn7JjhUn.png,1920,1080,0,0,0,0,0,0,0
f0s5feeUji.png,720,480,0,1,0,1,0,0,0
F0tuzwhrNn.png,352,240,0,1,0,1,0,0,0
f11yA8YOFu.jpg,1280,720,0,1,0,0,0,0,0
F1aR5eqdIK.png,856,480,0,1,0,0,0,0,0
F1BZhaYP2Z.png,1920,1080,1,0,0,0,0,0,0
f1c10Ad0no.png,1920,1080,1,0,0,0,0,0,0
f1ddft3xrW.png,1920,1080,0,0,0,0,1,0,0
f1HNg8I6OM.png,1920,1080,0,1,0,0,0,1,0
f1MGFUrJTA.png,720,576,0,1,0,0,0,1,0
f1MizQDGmX.png,1920,1080,1,0,0,0,0,0,0
f1p2pA5dVa.png,1920,1080,0,1,0,0,0,0,0
f1VfCfCoyj.png,704,480,1,1,0,0,0,0,0
F1wb2SMeK3.png,1920,1080,0,1,0,0,0,0,0
F1yE7pPH8x.png,768,576,0,1,0,0,1,0,1
F1YToBjCPZ.png,720,480,1,1,0,0,1,0,0
F20itSuUoT.png,1920,1080,1,1,0,0,0,0,0
F24ZSHC2m8.png,1920,1080,1,0,0,0,1,0,1
f25vtcrWmy.png,720,576,0,0,0,0,0,0,1
f2AwcIBLqE.png,640,480,0,1,0,0,0,0,0
F2F8lZGVBT.png,1920,1080,0,0,0,0,0,0,0
f2FeVTlwxI.png,352,240,0,1,0,0,0,0,0
F2G8XQlzfr.png,1920,1080,0,1,0,0,0,1,0
F2inrxwn8h.png,1920,1080,1,1,0,0,1,0,1
f2kTbiTI2a.png,1920,1080,0,0,0,0,0,0,0
f2qeRFXg9T.png,1920,1080,0,1,0,0,1,0,1
f2QHTPYMEP.png,720,576,0,1,0,0,0,1,0
f2rYTr4LQx.png,1920,1080,0,1,0,0,0,1,0
f2UfsBp7uT.png,704,480,0,1,0,0,0,0,0
F2uhDor2Z0.png,720,576,0,0,0,0,1,0,0
f2VyuN8ZIU.png,1920,1080,0,0,0,0,1,0,1
F2w0FG8hHl.png,1920,1080,0,1,0,0,0,0,0
F2Z2RHYzrF.png,720,576,0,1,0,0,1,0,1
F2zVSS1PMF.png,1920,1080,0,0,0,0,0,0,0
F33no6uRvN.png,640,480,0,1,0,0,0,0,0
F33xV8HeH8.png,1920,1080,1,1,0,0,0,0,0
f36wGhCprH.png,1920,1080,0,0,0,0,0,1,0
f3D6nr3PC2.png,704,480,0,1,0,0,1,0,0
F3dMCHKV7v.png,640,480,0,0,0,0,0,0,1
f3gaHsXvQV.png,352,240,0,1,0,0,0,0,0
f3GAzny4c9.png,640,480,0,1,0,1,1,0,0
f3GBMIcsht.png,720,576,0,1,0,0,0,1,0
F3I5sIAeC7.png,1280,720,1,0,0,0,1,0,0
F3TG2HYnqu.png,1920,1080,1,1,0,1,1,0,0
f3TX8KwKeF.png,1920,1080,0,1,0,0,0,0,0
F3VjykZ4nD.jpg,1920,1080,1,0,0,0,0,0,1
F3w5H6SQ6U.png,720,480,1,0,0,0,0,0,0
f41up3NsE3.png,720,576,1,1,0,0,0,0,0
F4BHOCBqUU.png,1920,1080,0,1,1,1,0,0,0
f4cmMCXHV8.png,640,480,0,1,0,0,0,0,0
F4FiAxKdV3.png,1920,1080,0,1,0,0,0,0,0
f4jcC440jm.png,1920,1080,1,1,0,0,0,0,0
F4Ld0Sgje2.png,1920,1080,0,1,0,0,0,0,0
F4MyQeRDR4.png,1920,1080,1,0,0,0,0,0,0
F4N4tuJjZI.png,720,576,0,1,0,0,0,0,0
F4NDOwFBw2.png,1920,1080,1,1,0,0,1,0,1
f4OGRLNCDu.png,1920,1080,0,0,0,1,0,0,0
f4OirFXUdZ.png,1920,1080,0,1,0,0,0,0,0
f4Oo7uSjpH.png,1920,1080,0,0,0,0,0,0,0
F4TSLj7eiU.png,352,240,0,1,0,0,0,0,0
F4uhWa7If3.png,720,480,0,1,0,0,1,0,0
f4XOyCgusM.png,1920,1080,0,1,0,0,0,0,0
f4zBUu2GoK.png,704,480,1,1,0,0,0,0,0
f53EIeLLCC.png,1920,1080,1,0,0,0,0,0,0
f590X6cIpI.png,640,480,0,0,0,0,0,0,1
f5Ckt7rbxW.png,1920,1080,0,1,0,0,0,0,0
F5e195W4es.png,856,480,0,0,0,0,0,0,0
F5E4X1S0Fx.png,704,480,1,1,0,0,0,0,0
f5FijBybJN.png,1920,1080,1,0,0,1,1,0,0
F5gTwI1b7n.jpg,856,480,0,1,0,1,0,0,0
f5i4J8uE9U.png,720,576,0,0,0,0,1,0,0
F5JVuWnUrv.png,1280,720,0,1,0,0,0,0,1
f5koaDrOo9.png,1920,1080,0,1,0,0,0,0,0
F5MtwCEI2R.png,1920,1080,0,0,0,0,1,0,0
F5PMcjbotF.png,720,480,1,1,0,0,0,0,0
F5UVxQviao.png,768,576,0,1,0,0,0,0,0
f5wncQYZOr.png,1920,1080,1,0,0,0,0,0,0
f5zJJe8h69.png,1920,1080,0,0,0,0,0,0,0
F5ZNSFObdB.png,1920,1080,1,0,0,0,1,0,0
F5znXEPwAo.png,1920,1080,0,0,0,0,0,0,0
f6aNBor6bU.png,704,480,1,0,0,0,0,0,0
F6b1Wg2Otp.png,1920,1080,0,1,0,0,0,0,0
f6GVGsOerS.png,720,480,1,1,0,0,0,0,0
F6J7IvZjsa.png,1920,1080,1,0,0,0,0,0,0
F6k41MH93r.png,640,480,0,1,0,0,1,0,1
F6pIs6QwzC.png,856,480,0,1,0,0,0,0,0
f6PpaPIhUU.png,1920,1080,0,1,0,0,1,0,0
F6vOrSemz9.png,704,480,0,1,0,0,0,0,0
F6vr8F4e1h.png,1920,1080,0,1,0,0,0,0,0
f6xvqyzRqQ.png,1920,1080,0,1,0,1,0,0,0
f6Y1dHqkFn.png,1920,1080,1,1,0,0,1,0,0
f6ZdkePs5S.png,1920,1080,1,0,0,0,0,0,0
f6ZtdlIawU.png,1280,720,1,1,0,1,0,0,0
f6ZxUZPfiG.png,1920,1080,0,0,0,1,1,0,0
F70nhfn1Gv.png,1920,1080,0,1,0,0,0,0,0
f71wlUWYoQ.png,640,480,1,1,0,1,0,0,0
f77o6tWhOh.png,1920,1080,1,0,0,0,1,0,0
F77Z70ojqE.png,1920,1080,0,1,0,0,0,0,0
f7b9xhEc6j.png,720,576,0,0,0,0,1,0,1
F7Gg2uUAhL.png,1280,720,0,0,0,0,1,0,0
F7ggZ5s1o5.png,1920,1080,0,0,0,0,0,0,1
F7nh1G0LnH.png,1920,1080,0,0,0,0,0,0,0
f7o6xcqmma.png,1920,1080,1,1,0,0,1,0,0
f7R7767Nun.png,1920,1080,0,1,0,0,0,1,0
F7t5sxg9Yq.png,1920,1080,0,1,0,0,0,0,0
F7VKTcQfW7.png,1920,1080,0,1,0,0,0,0,0
F7WLwk55KS.jpg,1920,1080,0,0,0,0,0,0,1
F86YVwxnt6.png,1920,1080,0,1,0,0,0,0,0
F88bwxB1Wm.png,1920,1080,0,1,0,0,0,0,0
f8BdJaezVK.png,1920,1080,1,0,0,0,0,0,0
f8goYmE38L.png,720,480,0,1,0,0,0,0,0
F8gPdzcarg.png,1920,1080,1,1,0,0,1,0,0
F8hCjQweNa.png,1920,1080,1,0,0,0,1,0,1
F8HmYYuUiA.png,1280,720,0,1,1,0,0,0,0
F8Kk68moFF.png,1920,1080,0,1,0,0,0,0,1
f8kkvZopXk.png,1920,1080,0,1,0,0,0,0,0
F8naPG6iGc.png,720,480,0,1,0,0,0,0,0
F8pwb53uzw.png,1920,1080,1,0,0,0,0,0,0
F8vdCxHDx5.png,1920,1080,1,0,0,0,1,0,1
f8ycYta9xw.png,1920,1080,1,1,0,0,1,0,0
F8yYTBDJJi.png,1920,1080,0,1,0,0,0,1,0
f8ZGI8R7Lo.png,720,480,1,1,0,0,0,0,0
f91lPKO6oH.png,1920,1080,1,1,0,0,0,0,0
f9BDIL7YMg.png,640,480,0,1,0,1,0,0,0
f9HkpEAUv4.png,1920,1080,0,1,0,0,0,0,0
F9IuWeNbXH.png,1920,1080,1,1,0,0,0,0,0
F9jBeoa4mC.png,1920,1080,1,0,0,0,0,0,0
F9LlUSPEMh.png,1920,1080,0,1,0,0,0,0,0
f9PBsHNPhz.png,1920,1080,0,1,0,0,0,0,0
f9pEeTShHg.png,1920,1080,0,1,0,0,1,0,0
f9qOVGKZdH.png,1920,1080,1,0,0,0,0,0,0
f9RTLfH30Q.png,1920,1080,0,1,0,1,0,0,0
f9RvaQ82vR.png,1920,1080,0,0,0,0,0,0,1
f9sbjdRe5J.png,1920,1080,0,0,0,0,0,0,0
F9WRFvBrmf.png,720,576,1,1,0,0,0,0,0
fa1fZX0Gg7.png,1280,720,0,1,0,0,1,0,0
fA1rPE4LK9.png,1920,1080,0,1,0,0,0,0,0
fA3gsb4YN3.png,1920,1080,0,1,0,0,0,0,0
fa9NAnaG3L.png,1920,1080,0,1,0,0,0,1,0
FABMDMD0Bn.png,1920,1080,1,1,0,0,1,0,0
